source_id,recording_alias,platform,source_url,source_identifier,source_title,source_creator,publication_date,duration_seconds,runtime,language,public_access_status,source_license_status,source_terms_url,release_raw_media,release_audio,release_converted_wav,release_full_transcript_text,release_text_chunks,release_chunk_metadata,release_topic_timestamp_annotations,recommended_data_license,rights_release_decision,annotation_source_policy,action_required_before_public_release,notes
src_0125,src_0125.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Work_Meeting_September_24_2019,Provo_City_Council_Work_Meeting_September_24_2019,"Provo City Council Work Meeting - September 24, 2019",Provo City Council,2019-09-24,9778,02:42:58,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Work_Meeting_September_24_2019; upstream YouTube URL: https://www.youtube.com/watch?v=nz4AHuaq4YY
src_0126,src_0126.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Work_Session,Provo_City_Council_Work_Session,Provo City Council Work Session,Provo City Council,2020-01-21,12842,03:34:02,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Work_Session; upstream YouTube URL: https://www.youtube.com/watch?v=7B6BD7EItXc
src_0127,src_0127.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Municipal_Council_Meeting_March_14_2023,Provo_City_Municipal_Council_Meeting_March_14_2023,"Provo City Municipal Council Meeting - March 14, 2023",Provo City Council,2023-03-14,6302,01:45:02,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Municipal_Council_Meeting_March_14_2023; upstream YouTube URL: https://www.youtube.com/watch?v=wixi5VEXBjw
src_0128,src_0128.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/redmwa-Redmond_City_Council_Study_Session_November_12_2025,redmwa-Redmond_City_Council_Study_Session_November_12_2025,"Redmond City Council, Study Session - November 12, 2025",City of Redmond,2025-11-13,12172,03:22:52,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: redmwa-Redmond_City_Council_Study_Session_November_12_2025; upstream YouTube URL: https://www.youtube.com/watch?v=lj2c3AaiqvI
src_0129,src_0129.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/patma-Regular_City_Council_Subcommittee_Meetings_-_August_24_2023,patma-Regular_City_Council_Subcommittee_Meetings_-_August_24_2023,"Regular City Council & Subcommittee Meetings - August 24, 2023",Peabody TV,2023-08-25,6235,01:43:55,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: patma-Regular_City_Council_Subcommittee_Meetings_-_August_24_2023; upstream YouTube URL: https://www.youtube.com/watch?v=1ohrT2YxiGc
src_0130,src_0130.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/cig_0362-River_Falls_Common_Council_10_28_25,cig_0362-River_Falls_Common_Council_10_28_25,River Falls Common Council 10/28/25,City of River Falls WI,2025-10-29,10315,02:51:55,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: cig_0362-River_Falls_Common_Council_10_28_25; upstream YouTube URL: https://www.youtube.com/watch?v=McRASK3R7wE
src_0131,src_0131.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/ectpa-Scranton_City_Council_10_4_22,ectpa-Scranton_City_Council_10_4_22,Scranton City Council 10/4/22,Electric City Television,2022-10-05,6038,01:40:38,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: ectpa-Scranton_City_Council_10_4_22; upstream YouTube URL: https://www.youtube.com/watch?v=9C-ZFyDNahQ
src_0132,src_0132.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/ectpa-Scranton_City_Council_Meeting_March_1_2022,ectpa-Scranton_City_Council_Meeting_March_1_2022,Scranton City Council Meeting March 1 2022,Electric City Television,2022-03-02,4691,01:18:11,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: ectpa-Scranton_City_Council_Meeting_March_1_2022; upstream YouTube URL: https://www.youtube.com/watch?v=oW_D8Ss7v-0
src_0133,src_0133.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/scouks-Sedgwick_County_Board_of_Commissioners_Meeting_-_11_12_2025,scouks-Sedgwick_County_Board_of_Commissioners_Meeting_-_11_12_2025,Sedgwick County Board of Commissioners Meeting - 11/12/2025,Wichita,2025-11-13,6424,01:47:04,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: scouks-Sedgwick_County_Board_of_Commissioners_Meeting_-_11_12_2025; upstream YouTube URL: https://www.youtube.com/watch?v=ZZ5HD0qnpNQ
src_0134,src_0134.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/davisca-Social_Services_Commission_-_July_17_2023,davisca-Social_Services_Commission_-_July_17_2023,"Social Services Commission - July 17, 2023",City of Davis CA,2023-07-18,8858,02:27:38,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: davisca-Social_Services_Commission_-_July_17_2023; upstream YouTube URL: https://www.youtube.com/watch?v=qknDL-OmHhY
src_0135,src_0135.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/cosphks-Spring_Hill_City_Council_Regular_Meeting_-_November_13_2025,cosphks-Spring_Hill_City_Council_Regular_Meeting_-_November_13_2025,"Spring Hill City Council Regular Meeting: November 13, 2025",Spring Hill,2025-11-14,10669,02:57:49,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: cosphks-Spring_Hill_City_Council_Regular_Meeting_-_November_13_2025; upstream YouTube URL: https://www.youtube.com/watch?v=6DqVjfY2mJk
